split_id,split_name,days_per_week,experience_tier,goal_variant,representative_goal,goals_covered,muscle,direct_sets,target_min,target_optimal_low,target_optimal_high,status
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,chest,14,12,14,20,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,back,16,14,16,25,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,side_delts,12,10,12,22,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,rear_delts,10,8,10,18,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,biceps,8,8,8,14,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,triceps,10,10,10,16,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,quads,14,12,14,20,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,hamstrings,10,10,10,15,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,glutes,12,10,12,18,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,calves,10,10,10,16,optimal
upper_lower_6x,Upper / Lower 6×/week,6,advanced,4 of 4,endurance,endurance,abs,8,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,chest,6,6,6,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,back,8,8,8,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,side_delts,5,4,5,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,rear_delts,4,3,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,biceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,triceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,quads,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,hamstrings,6,5,5,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,glutes,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,calves,6,4,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,abs,6,3,3,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,chest,6,6,6,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,back,8,8,8,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,side_delts,5,4,5,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,rear_delts,4,3,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,biceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,triceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,quads,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,hamstrings,6,5,5,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,glutes,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,calves,6,4,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,2 of 4,strength,strength,abs,6,3,3,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,chest,6,6,6,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,back,8,8,8,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,side_delts,5,4,5,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,rear_delts,4,3,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,biceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,triceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,quads,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,hamstrings,6,5,5,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,glutes,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,calves,6,4,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,3 of 4,lose,lose,abs,6,3,3,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,chest,6,6,6,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,back,8,8,8,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,side_delts,5,4,5,9,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,rear_delts,4,3,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,biceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,triceps,4,3,3,6,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,quads,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,hamstrings,6,5,5,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,glutes,6,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,calves,6,4,4,8,optimal
full_body_5x,Full Body 5×/week,5,beginner,4 of 4,endurance,endurance,abs,6,3,3,8,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,chest,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,back,12,10,10,20,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,side_delts,10,6,8,16,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,rear_delts,8,6,6,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,biceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,triceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,quads,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,hamstrings,10,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,glutes,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,calves,10,6,6,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,abs,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,chest,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,back,12,10,10,20,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,side_delts,10,6,8,16,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,rear_delts,8,6,6,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,biceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,triceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,quads,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,hamstrings,10,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,glutes,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,calves,10,6,6,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,2 of 4,strength,strength,abs,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,chest,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,back,12,10,10,20,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,side_delts,10,6,8,16,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,rear_delts,8,6,6,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,biceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,triceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,quads,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,hamstrings,10,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,glutes,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,calves,10,6,6,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,3 of 4,lose,lose,abs,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,chest,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,back,12,10,10,20,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,side_delts,10,6,8,16,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,rear_delts,8,6,6,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,biceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,triceps,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,quads,12,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,hamstrings,10,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,glutes,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,calves,10,6,6,12,optimal
full_body_5x,Full Body 5×/week,5,intermediate,4 of 4,endurance,endurance,abs,8,6,6,10,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,chest,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,back,16,14,16,25,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,side_delts,12,10,12,22,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,rear_delts,10,8,10,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,biceps,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,triceps,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,quads,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,hamstrings,10,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,glutes,12,10,12,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,calves,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,abs,8,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,chest,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,back,16,14,16,25,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,side_delts,12,10,12,22,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,rear_delts,10,8,10,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,biceps,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,triceps,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,quads,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,hamstrings,10,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,glutes,12,10,12,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,calves,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,2 of 4,strength,strength,abs,8,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,chest,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,back,16,14,16,25,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,side_delts,12,10,12,22,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,rear_delts,10,8,10,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,biceps,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,triceps,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,quads,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,hamstrings,10,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,glutes,12,10,12,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,calves,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,3 of 4,lose,lose,abs,8,8,8,12,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,chest,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,back,16,14,16,25,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,side_delts,12,10,12,22,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,rear_delts,10,8,10,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,biceps,8,8,8,14,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,triceps,10,10,10,16,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,quads,14,12,14,20,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,hamstrings,10,10,10,15,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,glutes,12,10,12,18,optimal
full_body_5x,Full Body 5×/week,5,advanced,4 of 4,endurance,endurance,calves,10,10,10,16,optimal
