split_id,split_name,days_per_week,experience_tier,goal_variant,representative_goal,goals_covered,day_index,day_id,day_name,exercise_index,exercise_name,muscle_group_label,pattern_key,muscles_trained,sets,reps,rest,equipment_required
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,3,lower_b,Lower B,2,Seated leg curl,Hamstrings — Isolation,hamstring_isolation,Hamstrings,2,15–25,30–45 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,3,lower_b,Lower B,3,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,30–45 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,3,lower_b,Lower B,4,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,4,upper_c,Upper C,0,Cable crossover (lower chest),Chest — Decline / Lower Chest,chest_decline,"Lower chest, Mid chest, Triceps",4,15–25,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,4,upper_c,Upper C,1,Cable row (wide grip / flared elbows),Back — Inner Back / Rhomboids,back_inner,"Rhomboids, Mid-traps, Rear delts",3,10–15,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,4,upper_c,Upper C,2,Cable lat pullover (rope or bar),Back — Isolation / Lat Stretch,back_isolation,Lats,3,15–25,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,4,upper_c,Upper C,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,5,12–20,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,4,upper_c,Upper C,4,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",4,15–20,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,4,upper_c,Upper C,5,Overhead tricep extension,Triceps,triceps,Triceps,2,15–25,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,5,lower_c,Lower C,0,Cable pull-through,Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",3,10–15,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,5,lower_c,Lower C,1,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",2,10–15,30–45 sec,bodyweight+dumbbells
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,5,lower_c,Lower C,2,Leg extensions,Quads — Isolation,quad_isolation,Quads,3,12–20,30–45 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,5,lower_c,Lower C,3,Seated leg curl,Hamstrings — Isolation,hamstring_isolation,Hamstrings,2,15–25,30–45 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,5,lower_c,Lower C,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,30–45 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,intermediate,4 of 4,endurance,endurance,5,lower_c,Lower C,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,30–45 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,upper_a,Upper A,0,Barbell bench press,Chest — Horizontal Push,chest_horizontal_push,"Chest, Shoulders, Triceps",5,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,upper_a,Upper A,1,Barbell overhead press,Shoulders — Vertical Push,shoulders_vertical_push,"Shoulders, Triceps, Upper chest",3,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,upper_a,Upper A,2,Barbell row,Back — Horizontal Pull (Back Thickness + Inner Back),back_horizontal_pull,"Lats, Rhomboids, Mid-traps, Rear delts, Biceps",4,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,upper_a,Upper A,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,upper_a,Upper A,4,Overhead tricep extension,Triceps,triceps,Triceps,4,12–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,upper_a,Upper A,5,Bayesian cable curl,Biceps,biceps,"Biceps, Brachialis",4,12–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,lower_a,Lower A,0,Barbell back squat,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",4,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,lower_a,Lower A,1,Romanian deadlift (barbell),Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",3,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,lower_a,Lower A,2,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",4,10–15,60 sec,bodyweight+dumbbells
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,lower_a,Lower A,3,Leg extensions,Quads — Isolation,quad_isolation,Quads,4,12–20,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,lower_a,Lower A,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",4,10–15,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,lower_a,Lower A,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,upper_b,Upper B,0,Incline barbell press,Chest — Incline Push (Upper Chest),chest_incline_push,"Upper chest, Shoulders, Triceps",5,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,upper_b,Upper B,1,Pull-up (overhand),Back — Vertical Pull (Lat Width),back_vertical_pull,"Lats, Biceps, Rear delts",4,6–10,90 sec,pullup_bar
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,upper_b,Upper B,2,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",5,15–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,upper_b,Upper B,3,Preacher curl,Biceps,biceps,"Biceps, Brachialis",4,12–15,60 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,upper_b,Upper B,4,Cable tricep pushdown (rope or bar),Triceps,triceps,Triceps,3,12–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,upper_b,Upper B,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,lower_b,Lower B,0,45° leg press,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",3,10–15,90 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,lower_b,Lower B,1,Conventional deadlift,Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",3,10–15,90 sec,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,lower_b,Lower B,2,Seated leg curl,Hamstrings — Isolation,hamstring_isolation,Hamstrings,2,12–15,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,lower_b,Lower B,3,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,lower_b,Lower B,4,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,4,upper_c,Upper C,0,Cable crossover (lower chest),Chest — Decline / Lower Chest,chest_decline,"Lower chest, Mid chest, Triceps",4,12–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,4,upper_c,Upper C,1,Cable row (wide grip / flared elbows),Back — Inner Back / Rhomboids,back_inner,"Rhomboids, Mid-traps, Rear delts",4,10–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,4,upper_c,Upper C,2,Cable lat pullover (rope or bar),Back — Isolation / Lat Stretch,back_isolation,Lats,4,12–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,4,upper_c,Upper C,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,4,upper_c,Upper C,4,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",5,15–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,4,upper_c,Upper C,5,Overhead tricep extension,Triceps,triceps,Triceps,3,12–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,5,lower_c,Lower C,0,Cable pull-through,Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",4,10–15,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,5,lower_c,Lower C,1,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",4,10–15,60 sec,bodyweight+dumbbells
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,5,lower_c,Lower C,2,Leg extensions,Quads — Isolation,quad_isolation,Quads,3,12–20,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,5,lower_c,Lower C,3,Seated leg curl,Hamstrings — Isolation,hamstring_isolation,Hamstrings,2,12–15,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,5,lower_c,Lower C,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,60 sec,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,5,lower_c,Lower C,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,60 sec,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,0,upper_a,Upper A,0,Barbell bench press,Chest — Horizontal Push,chest_horizontal_push,"Chest, Shoulders, Triceps",5,3–6,3–5 min,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,0,upper_a,Upper A,1,Barbell overhead press,Shoulders — Vertical Push,shoulders_vertical_push,"Shoulders, Triceps, Upper chest",3,3–6,3–5 min,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,0,upper_a,Upper A,2,Barbell row,Back — Horizontal Pull (Back Thickness + Inner Back),back_horizontal_pull,"Lats, Rhomboids, Mid-traps, Rear delts, Biceps",4,3–6,3–5 min,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,0,upper_a,Upper A,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,2 min,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,0,upper_a,Upper A,4,Overhead tricep extension,Triceps,triceps,Triceps,4,8–12,2 min,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,0,upper_a,Upper A,5,Bayesian cable curl,Biceps,biceps,"Biceps, Brachialis",4,8–12,2 min,cables
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,1,lower_a,Lower A,0,Barbell back squat,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",5,3–6,3–5 min,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,1,lower_a,Lower A,1,Romanian deadlift (barbell),Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",3,3–6,3–5 min,barbell
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,1,lower_a,Lower A,2,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",4,10–15,2 min,bodyweight+dumbbells
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,1,lower_a,Lower A,3,Leg extensions,Quads — Isolation,quad_isolation,Quads,3,12–20,2 min,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,1,lower_a,Lower A,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",4,10–15,2 min,machines
upper_lower_6x,Upper / Lower 6×/week,6,advanced,2 of 4,strength,strength,1,lower_a,Lower A,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,2 min,cables
